1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:orig	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lang	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:orig	2_anno_scriptorium:pos
2852190	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852193	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852302	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852305	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852355	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852358	ϩⲓⲉⲣⲉⲩⲥ	appos	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852455	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852458	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852615	ⲡ	compound	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852618	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852747	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852750	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852779	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852782	ϩⲓⲉⲣⲉⲩⲥ	advcl	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852902	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852905	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852933	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2852936	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
2852999	ⲡ	det	ⲡ	'NULL'	ⲡ	ⲡ	ART	2853002	ϩⲓⲉⲣⲉⲩⲥ	nsubj	Greek	ϩⲓⲉⲣⲉⲩⲥ	'NULL'	ϩⲓⲉⲣⲉⲩⲥ	ϩⲓⲉⲣⲉⲩⲥ	N
