1_id	1_span	1_anno_scriptorium:func	1_anno_scriptorium:lemma	1_anno_scriptorium:new_sent	1_anno_scriptorium:norm	1_anno_scriptorium:pos	2_id	2_span	2_anno_scriptorium:func	2_anno_scriptorium:lemma	2_anno_scriptorium:new_sent	2_anno_scriptorium:norm	2_anno_scriptorium:pos
10636833	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10636839	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10636993	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10637001	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10637195	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10637202	ⲓⲗⲏ̅ⲙ̅	nsubj	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10638884	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10638887	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲱⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
10638957	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10638960	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10639019	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10639022	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10639767	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10639770	ϩⲓⲧ	acl:relcl	ϩⲓⲧ	'NULL'	ϩⲓⲧ	V
10639770	ϩⲓⲧ	acl:relcl	ϩⲓⲧ	'NULL'	ϩⲓⲧ	V	10639773	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲱⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
10639797	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10639800	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10640017	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10640020	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲱⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
10641244	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10641247	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10641512	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10641515	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10642366	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10642369	ϩⲁⲣⲁⲧ	case	ϩⲁⲣⲁⲧ	'NULL'	ϩⲁⲣⲁⲧ	PREP
10642839	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10642843	ⲟⲧⲉ	conj	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10647092	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10647095	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10647145	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10647148	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10647604	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10647607	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10650938	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10650944	ϩⲁ ⲉⲟⲟⲩ	acl:relcl	ϩⲁⲉⲟⲟⲩ	'NULL'	ϩⲁⲉⲟⲟⲩ	N
10651677	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10651680	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10651812	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10651817	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10652311	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10652314	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10652350	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10652353	ϩⲟⲗϭ̅	acl:relcl	ϩⲗⲟϭ	'NULL'	ϩⲟⲗϭ	VSTAT
10653220	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10653223	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10655137	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655140	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10655287	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655292	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10655361	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655364	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10655422	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655427	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10655600	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655603	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10655640	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655643	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10655783	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655786	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10655990	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10655993	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10656035	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10656040	ⲁⲗⲁⲥⲥⲁ̅	obl	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
10656578	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10656581	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10657072	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10657075	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10657176	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10657181	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10657388	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10657391	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10658561	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10658564	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10658651	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10658656	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10658774	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10658777	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10659053	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10659058	ⲓⲕⲱⲛ	obj	ϩⲓⲕⲱⲛ	'NULL'	ϩⲓⲕⲱⲛ	N
10661139	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10661146	ⲁⲗⲁⲥⲥⲁ̅	appos	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
10661542	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10661545	ϩⲓϫⲙ̅	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
10665023	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10665027	ⲁⲏ̅	obl	ϩⲁⲏ	'NULL'	ϩⲁⲏ	N
10665108	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10665111	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10665498	ⲟⲩⲟⲧ ⲟⲩⲉⲓⲧ̅	root	ⲟⲩⲟⲧⲟⲩⲉⲓⲧ	'NULL'	ⲟⲩⲟⲧⲟⲩⲉⲓⲧ	VSTAT	10665503	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10665742	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10665747	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10666012	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10666015	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10666081	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10666084	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10668954	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10668957	ϩⲙⲟⲟⲥ	acl:relcl	ϩⲙⲟⲟⲥ	'NULL'	ϩⲙⲟⲟⲥ	V
10670535	ⲙⲉⲣⲓⲧ	nmod	ⲙⲉⲣⲓⲧ	'NULL'	ⲙⲉⲣⲓⲧ	N	10670538	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
10670802	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10670805	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10671161	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10671164	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10671364	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10671367	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10671615	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10671618	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10673366	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10673369	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10674266	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10674272	ⲓⲗⲏⲙ̅	obl	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10675403	Ⲑ	det	ⲡ	true	ⲧ	ART	10675415	ⲁⲗⲁⲥⲥⲁ	dislocated	ϩⲁⲗⲁⲥⲥⲁ	'NULL'	ϩⲁⲗⲁⲥⲥⲁ	N
10676022	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10676025	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10676945	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10676949	ⲏ̅	obl	ϩⲏ	'NULL'	ϩⲏ	N
10677210	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10677213	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10677330	ⲙⲟⲟⲩⲧ̅	acl:relcl	ⲙⲟⲩⲟⲩⲧ	'NULL'	ⲙⲟⲟⲩⲧ	VSTAT	10677333	ϩⲓϫⲙ̅	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲙ	PREP
10677397	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10677402	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10677707	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10677712	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10680182	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10680185	ϩⲙⲟⲟⲥ	acl:relcl	ϩⲙⲟⲟⲥ	'NULL'	ϩⲙⲟⲟⲥ	V
10680206	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10680210	ⲁⲓⲃⲉⲥ	conj	ϩⲁⲉⲓⲃⲉⲥ	'NULL'	ϩⲁⲓⲃⲉⲥ	N
10680556	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10680562	ϩⲓϫⲱ	case	ϩⲓϫⲛ	'NULL'	ϩⲓϫⲱ	PREP
10681138	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10681141	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10681318	ⲙⲟⲟⲩⲧ̅	acl:relcl	ⲙⲟⲩⲟⲩⲧ	'NULL'	ⲙⲟⲟⲩⲧ	VSTAT	10681321	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10682329	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10682336	ⲓⲗⲏ̅ⲙ̅	obj	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10683489	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10683493	ⲏ̅	obl	ϩⲏ	'NULL'	ϩⲏ	N
10683577	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10683580	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10683726	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10683730	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10683801	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10683806	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10683973	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10683978	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10686136	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10686140	ⲁⲯⲓⲥ	obl	ϩⲁⲯⲓⲥ	'NULL'	ϩⲁⲯⲓⲥ	N
10686231	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10686237	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10686920	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10686923	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10687055	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10687058	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10687512	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10687515	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10688710	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10688713	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10689827	ⲥⲧⲱⲧ̅	acl:relcl	ⲥⲧⲱⲧ	'NULL'	ⲥⲧⲱⲧ	V	10689832	ϩⲏⲧ	obl:npmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N
10691204	ⲡⲣⲉⲥⲣⲁⲥⲧ̅	acl:relcl	ⲡⲣⲉⲥⲣⲁⲥⲧ	'NULL'	ⲡⲣⲉⲥⲣⲁⲥⲧ	VSTAT	10691207	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
10691408	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10691414	ⲟⲧⲉ	nsubj	ϩⲟⲧⲉ	'NULL'	ϩⲟⲧⲉ	N
10691923	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10691926	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10692395	ⲡⲏⲧ̅	acl:relcl	ⲡⲱⲧ	'NULL'	ⲡⲏⲧ	VSTAT	10692398	ϩⲱⲱ	obl:npmod	ϩⲱⲱ	'NULL'	ϩⲱⲱ	IMOD
10692730	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10692736	ϩⲓⲃⲟⲗ	acl:relcl	ϩⲓⲃⲟⲗ	'NULL'	ϩⲓⲃⲟⲗ	PPERS
10695512	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10695515	ⲉ	root	ϩⲉ	'NULL'	ϩⲉ	N
10695597	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10695602	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	N
10696099	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10696104	ϩⲏⲩ	acl:relcl	ϩⲏⲩ	'NULL'	ϩⲏⲩ	VSTAT
10698815	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10698818	ϩⲁⲣⲁⲧ	case	ϩⲁⲣⲁⲧ	'NULL'	ϩⲁⲣⲁⲧ	PREP
10699134	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10699137	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10699262	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10699265	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10699800	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10699803	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10700751	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10700754	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10700814	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10700817	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10702392	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10702395	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10703757	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10703760	ⲉ	nmod	ϩⲉ	'NULL'	ϩⲉ	N
10703781	ⲥϭⲣⲁϩⲧ̅	acl:relcl	ⲥϭⲣⲁϩⲧ	'NULL'	ⲥϭⲣⲁϩⲧ	N	10703786	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10704233	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10704238	ⲏⲇⲟⲛⲏ	nmod	ϩⲏⲇⲟⲛⲏ	'NULL'	ϩⲏⲇⲟⲛⲏ	N
10705702	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10705705	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10706849	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10706852	ⲉ	nmod	ϩⲉ	'NULL'	ϩⲉ	N
10707043	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10707048	ϩⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10707504	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10707509	ⲏⲡ	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
10711422	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10711427	ϩⲁⲧⲏ	case	ϩⲁⲧⲏ	'NULL'	ϩⲁⲧⲏ	PREP
10711602	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10711605	ϩⲓⲧⲟⲩⲱ	case	ϩⲓⲧⲟⲩⲛ	'NULL'	ϩⲓⲧⲟⲩⲱ	PREP
10712540	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10712543	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10712629	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10712632	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10715293	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10715296	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10715414	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10715419	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10715954	ⲣ̅ⲁⲧ	obl	ⲣⲁⲧ	'NULL'	ⲣⲁⲧ	N	10715958	ϩⲉⲗⲡⲓⲍⲉ	advcl	ϩⲉⲗⲡⲓⲍⲉ	'NULL'	ϩⲉⲗⲡⲓⲍⲉ	V
10716012	ϭⲱϣⲧ̅	xcomp	ϭⲱϣⲧ	'NULL'	ϭⲱϣⲧ	V	10716015	ϩⲏⲧ	obl:npmod	ϩⲏⲧ	'NULL'	ϩⲏⲧ	N
10716249	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10716254	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10716378	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10716381	ϩⲏⲡ̅	acl:relcl	ϩⲱⲡ	'NULL'	ϩⲏⲡ	VSTAT
10717519	ⲉⲑ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10717524	ⲟⲟⲩ	acl:relcl	ϩⲟⲟⲩ	'NULL'	ϩⲟⲟⲩ	VSTAT
10718625	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10718631	ϩⲉⲗⲡⲓⲍⲉ	acl:relcl	ϩⲉⲗⲡⲓⲍⲉ	'NULL'	ϩⲉⲗⲡⲓⲍⲉ	V
10719867	ϫⲣⲁⲉⲓⲧ̅	advcl	ϫⲣⲟ	'NULL'	ϫⲣⲁⲉⲓⲧ	VSTAT	10719870	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10721326	Ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10721330	Ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10721479	Ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10721486	ⲒⲈⲖⲎ̅Ⲙ̅	dislocated	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10721630	ⲈⲦ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10721635	ϨⲚ	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10721653	Ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10721658	ⲒⲈⲖⲎ̅Ⲙ̅	nmod	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	'NULL'	ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	NPROP
10722291	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10722296	ϩⲟⲗϭ̅	acl:relcl	ϩⲗⲟϭ	'NULL'	ϩⲟⲗϭ	VSTAT
10723393	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10723396	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10724542	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10724546	ⲏ	root	ϩⲏ	'NULL'	ϩⲏ	N
10725359	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10725362	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10725764	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10725767	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10725904	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10725907	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10726212	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10726215	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10726321	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10726324	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10727337	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10727340	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10729561	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10729564	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10729729	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10729732	ⲉ	conj	ϩⲉ	'NULL'	ϩⲉ	N
10729883	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10729886	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10730150	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10730153	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10730591	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10730594	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10730732	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10730735	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10733046	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10733050	ⲏ	obl	ϩⲏ	'NULL'	ϩⲏ	N
10733430	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10733435	ϩⲁ	case	ϩⲁ	'NULL'	ϩⲁ	PREP
10735687	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10735690	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10736090	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10736095	ⲉⲓ ⲕⲱⲛ	conj	ϩⲉⲓⲕⲱⲛ	'NULL'	ϩⲉⲓⲕⲱⲛ	N
10736461	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10736466	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10736693	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10736700	ⲉⲓⲕⲱⲛ	conj	ϩⲉⲓⲕⲱⲛ	'NULL'	ϩⲉⲓⲕⲱⲛ	N
10737494	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10737497	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10737637	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10737642	ⲉ	nsubj	ϩⲉ	'NULL'	ϩⲉ	N
10739313	ⲛⲉⲧ	obl	ⲛⲉⲧ	'NULL'	ⲛⲉⲧ	N	10739317	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10739573	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10739576	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10740139	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10740142	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10740728	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10740733	ϩⲛ̅	case	ϩⲛ	'NULL'	ϩⲛ	PREP
10740762	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10740765	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10740918	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10740923	ϩⲙ̅	case	ϩⲛ	'NULL'	ϩⲙ	PREP
10741154	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10741157	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10741242	ⲉⲧ	mark	ⲉⲧⲉⲣⲉ	'NULL'	ⲉⲧ	CREL	10741245	ϩⲟⲗϭ̅	acl:relcl	ϩⲗⲟϭ	'NULL'	ϩⲟⲗϭ	VSTAT
10741361	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10741364	ⲉ	obj	ϩⲉ	'NULL'	ϩⲉ	N
10742884	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10742887	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
10743336	ⲑ	det	ⲡ	'NULL'	ⲧ	ART	10743339	ⲉ	obl	ϩⲉ	'NULL'	ϩⲉ	N
